"MAZSEQ","MAZ_ORIGINAL","state","county","tract","block group","BKGPIDFP10","HH","BKGP_HH","MAZ_Percent"
727,11178,6,75,35400,2,60750354002,56,483,0.115942028985507
2701,14748,6,75,33100,3,60750331003,181,301,0.601328903654485
4093,17281,6,75,60400,1,60750604001,0,1001,0
1222,12039,6,75,33100,4,60750331004,37,527,0.0702087286527514
3449,16139,6,75,33100,4,60750331004,70,527,0.132827324478178
2718,14787,6,75,33100,4,60750331004,45,527,0.0853889943074004
3607,16401,6,75,33100,4,60750331004,42,527,0.079696394686907
1223,12040,6,75,33100,4,60750331004,41,527,0.0777988614800759
3988,17089,6,75,35400,5,60750354005,33,433,0.0762124711316397
3174,15609,6,75,35300,5,60750353005,37,471,0.0785562632696391
114,10207,6,75,35300,5,60750353005,54,471,0.114649681528662
2902,15138,6,75,35400,5,60750354005,88,433,0.203233256351039
1021,11682,6,75,35400,5,60750354005,78,433,0.18013856812933
2903,15139,6,75,35400,4,60750354004,60,615,0.0975609756097561
3716,16606,6,75,35400,4,60750354004,86,615,0.139837398373984
1022,11683,6,75,35300,5,60750353005,69,471,0.146496815286624
1020,11681,6,75,35300,5,60750353005,78,471,0.165605095541401
533,10883,6,75,35300,5,60750353005,84,471,0.178343949044586
1242,12084,6,75,35300,4,60750353004,46,318,0.144654088050314
1023,11684,6,75,35300,4,60750353004,51,318,0.160377358490566
3603,16392,6,75,35300,4,60750353004,56,318,0.176100628930818
2552,14463,6,75,33100,3,60750331003,120,301,0.398671096345515
1692,12847,6,75,35300,4,60750353004,49,318,0.154088050314465
3686,16556,6,75,35300,4,60750353004,56,318,0.176100628930818
3685,16555,6,75,35300,3,60750353003,0,358,0
115,10208,6,75,35300,3,60750353003,44,358,0.122905027932961
3684,16554,6,75,35300,3,60750353003,25,358,0.0698324022346369
1241,12083,6,75,35300,3,60750353003,60,358,0.167597765363128
116,10209,6,75,35300,3,60750353003,56,358,0.156424581005587
1024,11685,6,75,35300,3,60750353003,58,358,0.162011173184358
751,11211,6,75,35300,3,60750353003,59,358,0.164804469273743
3120,15504,6,75,35400,4,60750354004,61,615,0.0991869918699187
3421,16085,6,75,35400,4,60750354004,73,615,0.11869918699187
4023,17140,6,75,35400,4,60750354004,66,615,0.107317073170732
734,11186,6,75,35400,4,60750354004,76,615,0.123577235772358
3422,16086,6,75,35300,5,60750353005,79,471,0.167728237791932
531,10881,6,75,35300,5,60750353005,70,471,0.148619957537155
206,10333,6,75,35300,6,60750353006,76,453,0.167770419426049
4024,17142,6,75,35300,6,60750353006,45,453,0.0993377483443709
3711,16601,6,75,35400,2,60750354002,53,483,0.109730848861284
3899,16919,6,75,35400,2,60750354002,58,483,0.12008281573499
4021,17138,6,75,35300,6,60750353006,55,453,0.121412803532009
3210,15670,6,75,35400,2,60750354002,56,483,0.115942028985507
3898,16918,6,75,35300,6,60750353006,55,453,0.121412803532009
3417,16080,6,75,35300,6,60750353006,56,453,0.123620309050773
732,11183,6,75,35300,6,60750353006,54,453,0.119205298013245
2899,15134,6,75,35300,6,60750353006,57,453,0.125827814569536
731,11182,6,75,35300,6,60750353006,55,453,0.121412803532009
3987,17088,6,75,35300,2,60750353002,53,520,0.101923076923077
3602,16391,6,75,35300,2,60750353002,78,520,0.15
113,10206,6,75,35300,2,60750353002,48,520,0.0923076923076923
3173,15608,6,75,35300,2,60750353002,79,520,0.151923076923077
750,11210,6,75,35300,2,60750353002,64,520,0.123076923076923
3775,16692,6,75,35300,2,60750353002,65,520,0.125
3986,17087,6,75,35300,2,60750353002,68,520,0.130769230769231
211,10338,6,75,35300,2,60750353002,65,520,0.125
3117,15501,6,75,35300,1,60750353001,57,338,0.168639053254438
2900,15135,6,75,35300,1,60750353001,61,338,0.180473372781065
203,10329,6,75,35300,1,60750353001,56,338,0.165680473372781
204,10330,6,75,35300,1,60750353001,54,338,0.159763313609467
3118,15502,6,75,35300,1,60750353001,56,338,0.165680473372781
532,10882,6,75,35300,1,60750353001,54,338,0.159763313609467
365,10593,6,75,33100,4,60750331004,0,527,0
213,10341,6,75,35300,4,60750353004,60,318,0.188679245283019
1457,12451,6,75,33000,4,60750330004,0,413,0
1469,12466,6,75,33000,4,60750330004,60,413,0.145278450363196
2786,14910,6,75,33100,4,60750331004,55,527,0.104364326375712
2585,14526,6,75,33000,4,60750330004,39,413,0.0944309927360775
1081,11805,6,75,33000,4,60750330004,41,413,0.099273607748184
1693,12848,6,75,33000,4,60750330004,21,413,0.0508474576271186
2091,13623,6,75,35300,3,60750353003,56,358,0.156424581005587
2092,13624,6,75,33000,4,60750330004,43,413,0.104116222760291
1079,11803,6,75,33000,6,60750330006,53,457,0.115973741794311
1000,11646,6,75,33000,4,60750330004,34,413,0.0823244552058111
1080,11804,6,75,33000,4,60750330004,24,413,0.0581113801452785
998,11642,6,75,33000,6,60750330006,68,457,0.148796498905908
999,11643,6,75,33000,6,60750330006,61,457,0.133479212253829
2553,14466,6,75,33100,4,60750331004,16,527,0.0303605313092979
1610,12732,6,75,33000,4,60750330004,29,413,0.0702179176755448
1955,13338,6,75,33000,4,60750330004,28,413,0.0677966101694915
1987,13396,6,75,33100,4,60750331004,36,527,0.0683111954459203
1721,12891,6,75,33100,4,60750331004,40,527,0.0759013282732448
399,10665,6,75,33100,4,60750331004,49,527,0.0929791271347249
1094,11824,6,75,33000,4,60750330004,39,413,0.0944309927360775
3778,16696,6,75,33000,6,60750330006,53,457,0.115973741794311
1643,12786,6,75,33000,6,60750330006,54,457,0.118161925601751
1647,12790,6,75,33000,3,60750330003,24,523,0.0458891013384321
3777,16695,6,75,33000,3,60750330003,48,523,0.0917782026768642
1986,13395,6,75,33000,3,60750330003,32,523,0.0611854684512428
1644,12787,6,75,33000,6,60750330006,54,457,0.118161925601751
1467,12464,6,75,33000,5,60750330005,69,430,0.16046511627907
3774,16691,6,75,32901,4,60750329014,52,453,0.114790286975717
1468,12465,6,75,33000,5,60750330005,48,430,0.111627906976744
1078,11802,6,75,33000,5,60750330005,53,430,0.123255813953488
1077,11801,6,75,32901,4,60750329014,61,453,0.134657836644592
212,10340,6,75,32901,4,60750329014,61,453,0.134657836644592
1072,11796,6,75,32901,3,60750329013,57,435,0.131034482758621
1460,12455,6,75,32901,2,60750329012,53,423,0.125295508274232
1684,12839,6,75,32901,3,60750329013,51,435,0.117241379310345
746,11205,6,75,32901,3,60750329013,52,435,0.119540229885057
744,11203,6,75,32901,2,60750329012,55,423,0.130023640661939
1683,12838,6,75,32901,2,60750329012,53,423,0.125295508274232
1611,12733,6,75,33000,5,60750330005,45,430,0.104651162790698
2850,15043,6,75,33000,5,60750330005,47,430,0.109302325581395
3776,16693,6,75,32901,4,60750329014,45,453,0.0993377483443709
1956,13339,6,75,32901,4,60750329014,48,453,0.105960264900662
2179,13790,6,75,33000,5,60750330005,48,430,0.111627906976744
1984,13393,6,75,33000,5,60750330005,68,430,0.158139534883721
1612,12734,6,75,32901,4,60750329014,70,453,0.154525386313466
126,10223,6,75,32901,4,60750329014,71,453,0.15673289183223
1686,12841,6,75,32901,3,60750329013,62,435,0.142528735632184
1076,11800,6,75,32901,3,60750329013,58,435,0.133333333333333
3769,16686,6,75,32901,2,60750329012,58,423,0.137115839243499
1685,12840,6,75,32901,2,60750329012,53,423,0.125295508274232
1464,12461,6,75,32901,3,60750329013,53,435,0.12183908045977
749,11208,6,75,32901,3,60750329013,50,435,0.114942528735632
1689,12844,6,75,32901,2,60750329012,49,423,0.115839243498818
210,10337,6,75,32901,2,60750329012,52,423,0.122931442080378
5582,112996,6,81,603100,2,60816031002,30,495,0.0606060606060606
7560,117072,6,81,603100,2,60816031002,23,495,0.0464646464646465
4416,110553,6,81,603000,2,60816030002,48,350,0.137142857142857
5577,112985,6,81,603000,2,60816030002,44,350,0.125714285714286
8398,118824,6,81,603000,1,60816030001,57,592,0.0962837837837838
8397,118823,6,81,603000,2,60816030002,45,350,0.128571428571429
6513,114898,6,81,603100,2,60816031002,27,495,0.0545454545454545
6059,113953,6,81,603100,2,60816031002,127,495,0.256565656565657
6264,114392,6,81,614000,1,60816140001,120,858,0.13986013986014
7558,117070,6,81,603000,1,60816030001,19,592,0.0320945945945946
7685,117351,6,81,603000,1,60816030001,21,592,0.035472972972973
5332,112466,6,81,602900,2,60816029002,59,608,0.0970394736842105
6762,115386,6,81,602900,2,60816029002,106,608,0.174342105263158
8392,118815,6,81,602900,2,60816029002,24,608,0.0394736842105263
6065,113968,6,81,602900,2,60816029002,52,608,0.0855263157894737
5333,112468,6,81,602900,2,60816029002,32,608,0.0526315789473684
6066,113969,6,81,602900,2,60816029002,109,608,0.179276315789474
5396,112607,6,81,602700,4,60816027004,105,515,0.203883495145631
7959,117903,6,81,602700,4,60816027004,207,515,0.401941747572816
5326,112459,6,81,603000,1,60816030001,27,592,0.0456081081081081
4926,111575,6,81,602700,4,60816027004,27,515,0.0524271844660194
5796,113415,6,81,602700,3,60816027003,81,495,0.163636363636364
6326,114520,6,81,602700,3,60816027003,39,495,0.0787878787878788
7961,117905,6,81,602700,3,60816027003,41,495,0.0828282828282828
7559,117071,6,81,602700,3,60816027003,29,495,0.0585858585858586
8569,119178,6,81,602700,4,60816027004,76,515,0.147572815533981
4929,111583,6,81,602700,3,60816027003,50,495,0.101010101010101
7962,117906,6,81,602700,3,60816027003,31,495,0.0626262626262626
6263,114390,6,81,602700,3,60816027003,154,495,0.311111111111111
6137,114105,6,81,614000,3,60816140003,0,321,0
6136,114104,6,81,614000,1,60816140001,30,858,0.034965034965035
5089,111917,6,81,614000,3,60816140003,4,321,0.0124610591900312
8345,118714,6,81,614000,1,60816140001,35,858,0.0407925407925408
5157,112068,6,81,614000,3,60816140003,0,321,0
5649,113148,6,81,614000,1,60816140001,31,858,0.0361305361305361
7371,116679,6,81,614000,3,60816140003,317,321,0.987538940809969
8388,118807,6,81,614000,1,60816140001,159,858,0.185314685314685
7047,115987,6,81,614000,1,60816140001,33,858,0.0384615384615385
5131,111990,6,81,614000,2,60816140002,41,499,0.0821643286573146
7546,117051,6,81,614000,1,60816140001,82,858,0.0955710955710956
7104,116116,6,81,602700,4,60816027004,100,515,0.194174757281553
5573,112979,6,81,614000,1,60816140001,34,858,0.0396270396270396
8285,118574,6,81,614000,1,60816140001,0,858,0
8335,118699,6,81,614000,1,60816140001,194,858,0.226107226107226
4983,111698,6,81,614000,1,60816140001,36,858,0.041958041958042
4661,111006,6,81,602600,2,60816026002,175,795,0.220125786163522
8036,118046,6,81,602600,2,60816026002,620,795,0.779874213836478
6915,115724,6,81,602600,1,60816026001,196,445,0.440449438202247
5154,112053,6,81,602600,1,60816026001,34,445,0.0764044943820225
7101,116110,6,81,602600,1,60816026001,133,445,0.298876404494382
8340,118708,6,81,602600,1,60816026001,27,445,0.0606741573033708
8346,118715,6,81,614000,1,60816140001,56,858,0.0652680652680653
5486,112791,6,81,603700,1,60816037001,60,842,0.0712589073634204
4509,110706,6,81,614000,1,60816140001,48,858,0.0559440559440559
8034,118044,6,81,602500,2,60816025002,39,380,0.102631578947368
8344,118713,6,81,602500,2,60816025002,39,380,0.102631578947368
7112,116128,6,81,602500,2,60816025002,34,380,0.0894736842105263
7111,116127,6,81,603700,1,60816037001,106,842,0.125890736342043
5642,113127,6,81,603700,1,60816037001,25,842,0.0296912114014252
8593,119229,6,81,603700,1,60816037001,48,842,0.0570071258907363
4579,110853,6,81,603700,1,60816037001,141,842,0.167458432304038
5155,112055,6,81,602500,2,60816025002,36,380,0.0947368421052632
5224,112244,6,81,602500,2,60816025002,61,380,0.160526315789474
7372,116682,6,81,602500,2,60816025002,42,380,0.110526315789474
7110,116126,6,81,602500,2,60816025002,28,380,0.0736842105263158
4984,111699,6,81,602500,2,60816025002,44,380,0.115789473684211
6511,114894,6,81,602600,3,60816026003,225,860,0.261627906976744
6848,115580,6,81,602600,4,60816026004,234,569,0.411247803163445
5650,113152,6,81,602600,1,60816026001,55,445,0.123595505617978
7039,115974,6,81,602600,4,60816026004,335,569,0.588752196836555
4711,111138,6,81,602500,2,60816025002,48,380,0.126315789473684
7109,116125,6,81,602600,3,60816026003,23,860,0.0267441860465116
8287,118580,6,81,602600,3,60816026003,612,860,0.711627906976744
7216,116350,6,81,602900,1,60816029001,32,985,0.0324873096446701
8391,118812,6,81,602900,2,60816029002,27,608,0.0444078947368421
5992,113835,6,81,602900,1,60816029001,45,985,0.0456852791878173
8390,118811,6,81,602900,1,60816029001,21,985,0.0213197969543147
8565,119171,6,81,602900,2,60816029002,25,608,0.0411184210526316
8563,119169,6,81,602900,1,60816029001,12,985,0.0121827411167513
6418,114674,6,81,602800,3,60816028003,104,304,0.342105263157895
5328,112462,6,81,602800,3,60816028003,44,304,0.144736842105263
5329,112463,6,81,602800,3,60816028003,50,304,0.164473684210526
8564,119170,6,81,602900,1,60816029001,28,985,0.0284263959390863
5153,112049,6,81,602700,3,60816027003,70,495,0.141414141414141
6262,114386,6,81,602800,3,60816028003,56,304,0.184210526315789
5572,112978,6,81,602800,2,60816028002,304,849,0.358068315665489
7296,116500,6,81,602800,2,60816028002,19,849,0.0223792697290931
5394,112605,6,81,602800,1,60816028001,48,322,0.149068322981366
7820,117624,6,81,602800,1,60816028001,9,322,0.0279503105590062
7470,116901,6,81,602800,2,60816028002,50,849,0.0588928150765607
5795,113414,6,81,602800,2,60816028002,46,849,0.0541813898704358
8310,118650,6,81,602800,2,60816028002,47,849,0.055359246171967
7213,116346,6,81,602800,2,60816028002,43,849,0.0506478209658422
5103,111937,6,81,602800,2,60816028002,51,849,0.0600706713780919
5104,111938,6,81,602700,2,60816027002,35,88,0.397727272727273
5578,112987,6,81,602700,2,60816027002,53,88,0.602272727272727
5106,111940,6,81,602700,1,60816027001,795,795,1
6062,113963,6,81,601605,4,60816016054,54,484,0.111570247933884
8560,119163,6,81,602800,2,60816028002,209,849,0.246171967020024
5855,113537,6,81,601605,4,60816016054,18,484,0.0371900826446281
7422,116786,6,81,601605,4,60816016054,77,484,0.159090909090909
6061,113962,6,81,601605,4,60816016054,71,484,0.146694214876033
8282,118570,6,81,601605,4,60816016054,93,484,0.192148760330579
4612,110922,6,81,601605,4,60816016054,171,484,0.353305785123967
6060,113954,6,81,601604,1,60816016041,7,1158,0.00604490500863558
6413,114663,6,81,601501,2,60816015012,53,393,0.134860050890585
5097,111929,6,81,601501,2,60816015012,25,393,0.0636132315521628
5787,113405,6,81,601501,2,60816015012,25,393,0.0636132315521628
8065,118115,6,81,601501,2,60816015012,39,393,0.099236641221374
7150,116207,6,81,601501,2,60816015012,53,393,0.134860050890585
8064,118114,6,81,601501,1,60816015011,47,528,0.0890151515151515
5984,113821,6,81,601501,2,60816015012,57,393,0.145038167938931
7151,116208,6,81,601501,2,60816015012,57,393,0.145038167938931
5854,113536,6,81,601502,1,60816015021,260,1154,0.225303292894281
7421,116785,6,81,601502,1,60816015021,29,1154,0.0251299826689775
8543,119110,6,81,601502,1,60816015021,28,1154,0.024263431542461
4497,110689,6,81,601502,1,60816015021,410,1154,0.35528596187175
8147,118287,6,81,601502,1,60816015021,48,1154,0.0415944540727903
8148,118288,6,81,601502,1,60816015021,347,1154,0.300693240901213
7286,116487,6,81,601501,3,60816015013,48,412,0.116504854368932
5099,111932,6,81,601501,3,60816015013,43,412,0.104368932038835
5792,113411,6,81,601501,3,60816015013,39,412,0.0946601941747573
7284,116484,6,81,601501,3,60816015013,41,412,0.0995145631067961
8146,118286,6,81,601501,3,60816015013,42,412,0.101941747572816
7210,116339,6,81,601501,3,60816015013,65,412,0.157766990291262
6960,115808,6,81,601501,1,60816015011,52,528,0.0984848484848485
5095,111927,6,81,601400,3,60816014003,0,631,0
7149,116206,6,81,601501,2,60816015012,40,393,0.101781170483461
5985,113822,6,81,601501,2,60816015012,44,393,0.111959287531807
8060,118110,6,81,601501,3,60816015013,46,412,0.111650485436893
5982,113819,6,81,601400,3,60816014003,43,631,0.0681458003169572
8143,118283,6,81,601400,3,60816014003,39,631,0.0618066561014263
5096,111928,6,81,601400,3,60816014003,37,631,0.0586370839936609
6839,115565,6,81,601400,3,60816014003,29,631,0.045958795562599
5983,113820,6,81,601400,3,60816014003,28,631,0.0443740095087163
5823,113478,6,81,601400,3,60816014003,25,631,0.0396196513470681
6560,114980,6,81,601400,3,60816014003,47,631,0.0744849445324881
5719,113274,6,81,601400,3,60816014003,37,631,0.0586370839936609
5791,113410,6,81,601501,3,60816015013,47,412,0.114077669902913
7287,116488,6,81,601400,2,60816014002,76,834,0.0911270983213429
5098,111931,6,81,601400,3,60816014003,63,631,0.0998415213946117
5788,113407,6,81,601400,2,60816014002,70,834,0.0839328537170264
8306,118641,6,81,601501,3,60816015013,41,412,0.0995145631067961
8305,118640,6,81,601400,2,60816014002,56,834,0.0671462829736211
5789,113408,6,81,601400,2,60816014002,68,834,0.0815347721822542
5790,113409,6,81,601400,2,60816014002,78,834,0.0935251798561151
5852,113532,6,81,601400,3,60816014003,24,631,0.0380348652931854
7209,116338,6,81,601400,3,60816014003,44,631,0.0697305863708399
6593,115038,6,81,601400,3,60816014003,109,631,0.172741679873217
5105,111939,6,81,601502,1,60816015021,0,1154,0
8542,119109,6,81,601502,1,60816015021,32,1154,0.0277296360485269
5988,113826,6,81,601502,2,60816015022,568,568,1
7415,116773,6,81,601400,2,60816014002,50,834,0.0599520383693046
5987,113825,6,81,601400,2,60816014002,44,834,0.052757793764988
6165,114175,6,81,601400,2,60816014002,335,834,0.401678657074341
8145,118285,6,81,601400,2,60816014002,57,834,0.0683453237410072
6804,115497,6,81,601400,1,60816014001,43,461,0.0932754880694143
7414,116771,6,81,601400,1,60816014001,52,461,0.112798264642082
6163,114172,6,81,601400,1,60816014001,60,461,0.130151843817787
7045,115983,6,81,601605,1,60816016051,0,332,0
7960,117904,6,81,601605,1,60816016051,332,332,1
8030,118037,6,81,601605,3,60816016053,42,643,0.0653188180404355
8035,118045,6,81,601603,2,60816016032,62,524,0.118320610687023
