OBJECTID,VALUE,COUNT,AREA,MEAN
-1,1295378,295,295.000000000000000,15.185208692389020
-1,1295464,149,149.000000000000000,15.365604144614815
-1,1295465,197,197.000000000000000,15.348782292477370
-1,1295361,213,213.000000000000000,15.442223056381298
-1,1295380,189,189.000000000000000,15.354711527546877
-1,1295360,154,154.000000000000000,15.371725057626699
-1,1295381,290,290.000000000000000,15.761139116616084
-1,1295359,177,177.000000000000000,15.450929248400326
-1,1295356,210,210.000000000000000,15.427384780702138
-1,1295466,173,173.000000000000000,15.464134084006954
-1,1295387,208,208.000000000000000,16.115816042973446
-1,1295355,167,167.000000000000000,15.469972267836154
-1,1295357,151,151.000000000000000,15.371523579224846
-1,1295467,179,179.000000000000000,15.366333833619869
-1,1295382,256,256.000000000000000,15.777184244245291
-1,1295384,194,194.000000000000000,15.514219239814993
-1,1295358,185,185.000000000000000,15.346466193328032
-1,1295354,183,183.000000000000000,15.563661502358691
-1,1295383,308,308.000000000000000,15.646702905753990
-1,1288668,406,406.000000000000000,17.107116111980872
-1,1288843,595,595.000000000000000,14.777048171868845
-1,1288680,521,521.000000000000000,16.257422547880381
-1,1288683,458,458.000000000000000,17.139527999678034
-1,1288844,634,634.000000000000000,14.528082749821035
-1,1288682,413,413.000000000000000,17.138811600987616
-1,1288681,476,476.000000000000000,16.638652280599128
-1,1288845,623,623.000000000000000,14.470617102964349
-1,1288849,3592,3592.000000000000000,15.679274599642424
-1,1288846,620,620.000000000000000,14.290423780871976
-1,1295462,180,180.000000000000000,14.979623227649265
-1,1295463,179,179.000000000000000,14.980989557404758
-1,1295470,191,191.000000000000000,15.105236392994826
-1,1295469,157,157.000000000000000,15.485658293317078
-1,1295468,217,217.000000000000000,15.488403808136690
-1,1295471,219,219.000000000000000,15.901075485090143
-1,1295472,148,148.000000000000000,16.585077511297690
-1,1288832,642,642.000000000000000,15.078976813877855
-1,1288826,592,592.000000000000000,14.265660015312401
-1,1288802,573,573.000000000000000,14.689258194302598
-1,1288831,644,644.000000000000000,14.766796736983778
-1,1288827,589,589.000000000000000,14.339359408121158
-1,1288801,645,645.000000000000000,14.422163045129111
-1,1288830,642,642.000000000000000,14.695101953369806
-1,1288828,684,684.000000000000000,14.040246048865960
-1,1288829,752,752.000000000000000,14.360411820259500
-1,1288847,620,620.000000000000000,14.320047172423331
-1,1288933,597,597.000000000000000,14.352023709359480
-1,1288932,553,553.000000000000000,14.428615257925410
-1,1288848,659,659.000000000000000,14.289268709278252
-1,1288931,586,586.000000000000000,14.788838856863080
-1,1288930,741,741.000000000000000,14.653437331298745
-1,1288928,586,586.000000000000000,15.556850853226697
-1,1288891,659,659.000000000000000,14.435024636287428
-1,1288929,802,802.000000000000000,15.209384077504984
-1,1288800,654,654.000000000000000,14.308026329822132
-1,1288941,599,599.000000000000000,14.645569436737214
-1,1288940,561,561.000000000000000,14.522836134395497
-1,1288939,622,622.000000000000000,14.459102865200718
-1,1288938,559,559.000000000000000,14.404525780720446
-1,1288937,576,576.000000000000000,14.565919511848026
-1,1288936,595,595.000000000000000,14.454249273027692
-1,1288920,602,602.000000000000000,15.368852222480648
-1,1288919,561,561.000000000000000,15.399695554519083
-1,1288935,583,583.000000000000000,14.537190977132544
-1,1288921,560,560.000000000000000,15.501636057240622
-1,1288934,624,624.000000000000000,14.379646143852137
-1,1288922,582,582.000000000000000,15.570599216775795
-1,1288923,590,590.000000000000000,15.776192235138456
-1,1288924,565,565.000000000000000,15.821056612402993
-1,1288925,593,593.000000000000000,15.659002238140138
-1,1288905,590,590.000000000000000,16.057865852420612
-1,1288926,612,612.000000000000000,15.823770393733106
-1,1288904,644,644.000000000000000,15.969232074962640
-1,1288927,520,520.000000000000000,15.571608952375559
-1,1288903,569,569.000000000000000,16.007829225335684
-1,1288902,586,586.000000000000000,15.929466612103042
-1,1288915,582,582.000000000000000,14.579975429679111
-1,1288916,589,589.000000000000000,14.762364010252249
-1,1288917,600,600.000000000000000,15.061887551943460
-1,1288913,551,551.000000000000000,14.340318093066207
-1,1288918,598,598.000000000000000,15.208674796050209
-1,1288912,571,571.000000000000000,14.681660906028414
-1,1288911,581,581.000000000000000,14.923796307404562
-1,1288910,540,540.000000000000000,15.075893771206891
-1,1288909,550,550.000000000000000,15.283127573186700
-1,1288908,571,571.000000000000000,15.524614536198550
-1,1288907,584,584.000000000000000,15.671854615211487
-1,1288906,546,546.000000000000000,15.723646770030150
-1,1288152,73133,73133.000000000000000,15.946980393834464
-1,1288852,735,735.000000000000000,14.388480493973713
-1,1288851,589,589.000000000000000,14.323883134359415
-1,2051490,2829,2829.000000000000000,14.678440619206082
-1,2051486,2677,2677.000000000000000,15.458799528550157
-1,2052452,1580,1580.000000000000000,15.073151764688612
-1,2052450,689,689.000000000000000,15.245228273256078
-1,2052392,1051,1051.000000000000000,15.421203478079088
-1,1291297,120,120.000000000000000,15.321419835090637
-1,2051489,686,686.000000000000000,14.805497960516037
-1,2051488,1210,1210.000000000000000,14.614082729717916
-1,1291232,122,122.000000000000000,14.890635271541408
-1,1291233,98,98.000000000000000,14.677329900313397
-1,1291235,118,118.000000000000000,15.210020550226760
-1,1291228,120,120.000000000000000,15.139456049601238
-1,1291229,93,93.000000000000000,14.965302508364442
-1,1291454,442,442.000000000000000,15.477185361525592
-1,1291230,98,98.000000000000000,14.818669007748973
-1,1291231,119,119.000000000000000,14.927271955153522
-1,1291453,454,454.000000000000000,15.736321974430840
-1,2051485,1097,1097.000000000000000,16.246565444097804
-1,1291224,121,121.000000000000000,15.071105562950954
-1,1291452,428,428.000000000000000,15.833436622797885
-1,1291225,97,97.000000000000000,15.235459996252946
-1,1291451,388,388.000000000000000,15.991491494719515
-1,1291312,118,118.000000000000000,15.449852313025524
-1,1291227,124,124.000000000000000,15.375256869100756
-1,1291516,391,391.000000000000000,16.096980682724272
-1,1291450,410,410.000000000000000,16.211866427630913
-1,1291464,422,422.000000000000000,15.934850979755275
-1,2052394,920,920.000000000000000,15.207192917492078
-1,2052395,3607,3607.000000000000000,14.794242690202434
-1,2052393,1880,1880.000000000000000,14.851281477542633
-1,1291449,345,345.000000000000000,15.972240301491558
