OBJECTID,VALUE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,new_value
-1,1267353,1048,1048,0.000680606,2.912226439,2.911545833,0.886983982,0.664248605,929.5592134,1
-1,1267347,1367,1367,0.002191226,6.388298988,6.386107763,1.481494482,0.734219556,2025.202957,1
-1,1267350,886,886,0.037470501,11.09777355,11.06030305,3.410572276,2.729831612,3021.767036,1
-1,1267354,21586,21586,0.000634829,5.118813992,5.118179162,2.487689371,1.329146561,53699.26276,1
-1,1267364,65899,65899,0.134726211,12.77534962,12.64062341,6.21635991,2.695840597,409651.9017,1
-1,1267368,4900,4900,5.452387333,7.910420895,2.458033562,6.250641494,0.480536176,30628.14332,1
-1,1267371,7058,7058,2.997205496,9.34203434,6.344828844,6.135788392,1.08272735,43306.39447,1
-1,1267373,6941,6941,1.538645387,9.038291931,7.499646544,4.540354937,1.534110214,31514.60362,1
-1,1267384,16116,16116,5.439921856,13.17630863,7.736386776,6.969378708,0.848648787,112318.5073,1
-1,1267370,4055,4055,5.120010853,8.463282585,3.343271732,6.638212071,0.521689151,26917.94995,1
-1,1267382,4160,4160,6.464505196,8.777448654,2.312943459,7.283097319,0.286273358,30297.68485,1
-1,1270572,84,84,0.659746349,1.137255788,0.477509439,0.91154656,0.125753399,76.56991106,1
-1,1270573,63,63,0.518731296,1.682335973,1.163604677,1.088517161,0.246660008,68.57658112,1
-1,1270574,65,65,0.462763935,1.705151677,1.242387742,0.796765319,0.254512798,51.78974572,1
-1,1270567,2,2,0.012367408,0.042431038,0.03006363,0.027399223,0.015031815,0.054798446,1
-1,1270565,73,73,0.000410239,0.493557125,0.493146886,0.268827162,0.129968602,19.62438279,1
-1,1270564,65,65,0.008199851,0.414762646,0.406562795,0.152213051,0.080961768,9.893848286,1
-1,1270563,29,29,0.00324742,0.402719647,0.399472227,0.080383163,0.086783794,2.331111728,1
-1,1270558,8,8,0.003333251,0.047576111,0.04424286,0.025742451,0.012400179,0.205939611,1
-1,1270562,12,12,0.00207154,0.554283321,0.552211781,0.184127013,0.161320406,2.209524151,1
-1,1270592,1,1,0.028396765,0.028396765,0,0.028396765,0,0.028396765,1
-1,1270591,27,27,0.002849738,0.715589702,0.712739964,0.23195244,0.21640182,6.262715891,1
-1,2051528,1149,1149,6.02404E-05,2.551671267,2.551611026,0.603653828,0.545943859,693.5982479,1
-1,1270480,50,50,0.004351775,0.419467121,0.415115347,0.226086602,0.103986921,11.30433008,1
