juris_zmod,variable,ACRES 0 0,ACRES 0 1,ACRES 0 M,ACRES 1 0,ACRES 1 1,ACRES 1 M,ACRES M 0,ACRES M 1,ACRES M M,Ksqft_basis,Ksqft_pba40,allow_nonres ACRES F_F,allow_nonres ACRES F_T,allow_nonres ACRES T_F,allow_nonres ACRES T_T,allow_nonres num_parcels F_F,allow_nonres num_parcels F_T,allow_nonres num_parcels T_F,allow_nonres num_parcels T_T,allow_res ACRES F_F,allow_res ACRES F_T,allow_res ACRES T_F,allow_res ACRES T_T,allow_res num_parcels F_F,allow_res num_parcels F_T,allow_res num_parcels T_F,allow_res num_parcels T_T,emp_basis,emp_pba40,num_parcels 0 0,num_parcels 0 1,num_parcels 0 M,num_parcels 1 0,num_parcels 1 1,num_parcels 1 M,num_parcels M 0,num_parcels M 1,num_parcels M M,units_basis,units_pba40
unincorporated_san_mateo,MR,202315.7483945162,35.007868526786,7724.984544322099,124.4359994751708,0.0,0.0,25753.08720241533,0.0,18921.684263207397,1511802.0347020142,1511696.5045097203,229544.02942428066,35.007868526786,1.002266624816,25294.90871303098,21574.0,8.0,3.0,2786.0,184035.05057528135,32.924241650999996,96.65385421084598,70710.31960132015,2432.0,1.0,3.0,21935.0,4302363.553002112,4302045.723755116,24112.0,8.0,68.0,70.0,0.0,0.0,80.0,0.0,33.0,53142.42612066069,56650.961028514364
unincorporated_santa_clara,MR,597503.9342927767,69.03375112325793,3480.6264513375527,169.8342309497701,15.087039737362499,0.0,1419.83191272077,0.868627126502,125.86426445768568,203914.5445496359,203914.5445496359,596960.3873506603,7.5788117428314115,0.0,5817.114407825796,19603.0,36.0,0.0,9566.0,216688.68946305488,1.055475808667,0.0,386095.33563136385,9899.0,4.0,0.0,19302.0,561637.4136411925,561637.4136411925,26839.0,293.0,95.0,61.0,19.0,0.0,1790.0,3.0,105.0,66304.6295660129,66284.28174452513
unincorporated_solano,MR,446724.669098009,16.514896170918906,5238.3948522914725,545.124831409942,0.560831803313,0.0,217.02698928072294,0.0,8.70202929174,127518.78770161248,136415.45804817707,444017.2582612352,14.7727760914282,544.4893700183709,8174.473120912049,9908.0,34.0,824.0,198.0,174124.75471133087,12.971260280550899,0.0,278613.2675566445,2285.0,31.0,0.0,8648.0,301130.5109346417,326549.569067683,9563.0,42.0,492.0,825.0,2.0,0.0,37.0,0.0,3.0,31230.934603768157,31211.962916102504
unincorporated_sonoma,MR,898565.9705114343,35329.433026728984,11205.569657837035,2838.0694641036494,15.170735481068801,0.0,0.0,0.0,6.51060327727,2627661.4348379006,480924.23401631427,901458.318965475,34542.1209002469,0.0,11960.284133139956,47114.0,19839.0,0.0,3029.0,185650.8174411871,2754.0602974631124,1977.7508575134093,757578.0954027012,3163.0,415.0,284.0,66120.0,7390336.755072171,1245738.2691559782,48346.0,20256.0,90.0,1270.0,19.0,0.0,0.0,0.0,1.0,104255.4847072624,140562.11636261578
union_city,MR,10977.850299770085,0.0,128.38336179007038,0.0,0.0,0.0,1.219476799309,0.0,0.487031756624,61631.639700394706,61631.639700394706,9694.006328115509,0.0,0.0,1413.9338420006272,14967.0,0.0,0.0,1158.0,8780.318789281971,0.0,0.0,2327.621380834131,2735.0,0.0,0.0,13390.0,148130.96985812733,148130.96985812733,16036.0,0.0,83.0,0.0,0.0,0.0,4.0,0.0,2.0,22594.119079694807,22594.119079694807
vacaville,MR,15808.213374901397,9.983546582705198,20.185145796854,96.84943166742916,6.36260215394231,0.0,221.608011559492,0.0,0.704182320871,56243.63302380152,56243.63302380152,12914.939425681236,9.983546582705198,0.0,3238.9833227188237,26712.0,31.0,0.0,1179.0,9107.720625180826,8.656216542535198,96.84943166742916,6950.680021592106,2102.0,30.0,185.0,25605.0,162644.2001789115,162644.2001789115,27610.0,31.0,13.0,185.0,37.0,0.0,45.0,0.0,1.0,38799.31846646754,49193.5076801981
vallejo,MR,11154.841495492446,2117.5743143333225,5646.902309778276,0.00393212154045,0.0,0.0,3.0127153742154547,0.995935896343,0.06115629050523999,100599.50071234077,100599.54353314434,14563.588638046323,1843.6002332400853,0.00393212154045,2516.199055878693,32151.0,2894.0,1.0,3124.0,10756.1977368036,1248.1471073291596,0.0,6919.0470151538675,4014.0,631.0,0.0,33525.0,287427.14489240217,287427.26723755524,34590.0,3315.0,249.0,1.0,0.0,0.0,12.0,1.0,2.0,69532.68414964025,58772.52915773005
walnut_creek,MR,10916.580235656083,0.242999644785,255.18750899375675,11.2230485593939,16.174703355993802,0.0,0.0,0.0,0.0363792425731,50445.981270759876,50445.981270759876,10348.868889568308,0.242999644785,0.0,850.3329862394614,15116.0,1.0,0.0,882.0,4497.280544540834,0.242999644785,0.0,6701.921331266926,1208.0,1.0,0.0,14790.0,147623.34645393686,144131.37505931393,15902.0,1.0,54.0,16.0,25.0,0.0,0.0,0.0,1.0,55548.40249015621,55548.40249015621
windsor,MR,3961.371980543335,0.0,9.90391875734,27.865027746004916,1.6216618859622995,0.0,2.191676954866,0.0,1.730445380726,10472.1403345572,10472.1403345572,3223.3003891947187,0.0,0.0,781.3843220735115,7902.0,0.0,0.0,634.0,1638.7081455982595,0.0,0.0,2365.9765656699733,491.0,0.0,0.0,8045.0,27807.519939568916,27807.519939568916,8298.0,0.0,1.0,217.0,12.0,0.0,3.0,0.0,5.0,14808.630678992322,14808.630678992322
woodside,MR,6657.910760706083,0.42269097522,1.57883868099997,0.0,0.0,0.0,0.0,0.0,0.0,339.17727877809915,315.74329111190235,6649.464258844326,0.42269097522,0.0,10.025340542758101,2384.0,1.0,0.0,23.0,1099.9832161091176,0.0,0.0,5559.929074253189,80.0,0.0,0.0,2328.0,969.0779393659975,902.1236888911494,2402.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2315.792876898474,2315.792876898474
yountville,MR,872.1182816140902,0.0,0.0855381690803,22.690767105963,0.0,0.0,0.035145728682,0.0,0.0,672.15532905025,672.15532905025,778.6689295116873,0.0,0.0,116.26080310612821,812.0,0.0,0.0,28.0,667.5015061351565,0.0,22.690767105963,204.73745937669617,54.0,0.0,9.0,777.0,1920.4437972864284,1920.4437972864284,829.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,1725.5336939689064,1952.4413650285364
alameda,MT,2704.2567596165068,771.8687347347774,2531.3385395158098,206.70655297151822,359.3212039964449,3.3239531346499995,0.0,0.0,0.0,51852.3022062118,51852.3022062118,4991.099568838809,742.2692638727976,0.0,843.446911258082,13280.0,4136.0,0.0,925.0,,,,,,,,,147321.87926232215,147155.76416164133,13378.0,4151.0,83.0,337.0,391.0,1.0,0.0,0.0,0.0,47134.28883982827,47134.28883982827
albany,MT,2359.317007130401,78.1041813308711,163.98461054096234,6.7365752435737,56.59080548097987,0.0,21.05756900695,0.0,121.2721128384,17053.8402935209,17053.8402935209,2144.219211930463,75.68124771535301,0.0,587.1624019263205,225.0,8.0,0.0,4345.0,,,,,,,,,48725.25798148836,48725.25798148836,4190.0,26.0,69.0,34.0,251.0,0.0,3.0,0.0,5.0,9803.776618336802,9803.776618336802
american_canyon,MT,2174.1913454680334,900.8756937843671,116.27777980324342,199.7169661023348,68.03869009825331,0.0,3.799762633584,0.0,0.0,52471.9297969775,47229.028856402045,1456.9795336752077,153.56447195579,0.0,1852.356232258825,4877.0,29.0,0.0,305.0,,,,,,,,,149919.79941993565,134940.08244686286,4937.0,104.0,11.0,107.0,27.0,0.0,25.0,0.0,0.0,6502.436793217242,6502.436793217242
antioch,MT,7021.336657574658,8152.829119036521,309.34291496479153,3.8625509158190003,17.120743411712,0.0,15.277677445966997,133.90358666612,0.823093543459,143856.9925473882,143728.09953295713,2357.4561792919785,1989.1098098248572,0.0,11307.93035444238,309.0,672.0,0.0,30413.0,,,,,,,,,411019.97870682314,410651.71295130585,3263.0,27883.0,174.0,18.0,23.0,0.0,3.0,27.0,3.0,51734.36070253062,51734.36070253062
atherton,MT,2741.0285669764976,2.9349533961159997,140.48271080886659,0.0,0.0,0.0,0.975763541597,0.556985064049,1.0508726149876302,971.8729001798572,895.988027630031,2774.4498040924573,3.4919384601649996,0.0,109.08810984949001,2545.0,6.0,0.0,37.0,,,,,,,,,2776.779714799593,2559.9657932286605,2563.0,5.0,14.0,0.0,0.0,0.0,1.0,1.0,4.0,2516.9302590823154,2516.9302590823154
belmont,MT,1869.475324623781,164.3377387857368,322.586793463678,38.837410261024594,10.364331638964401,0.0,11.386647166495598,0.35936485569399995,0.7144160914567,7987.366879579502,7732.530992121084,2056.1725335623855,119.72965464145331,0.0,242.15983868299435,7335.0,52.0,0.0,441.0,,,,,,,,,26877.444989298365,26149.342453702884,7463.0,92.0,30.0,124.0,41.0,0.0,72.0,1.0,5.0,14012.77760727969,14012.77760727969
belvedere,MT,258.9848344363751,0.022811083465200003,65.6270009116581,2.3361129931402704,2.4084329653297,0.0,0.0,0.0,0.0,151.67794872521293,150.41330225790225,316.8083404716713,0.022811083465200003,0.0,12.548040834831797,927.0,1.0,0.0,28.0,,,,,,,,,433.3655677863227,429.752292165435,918.0,1.0,29.0,4.0,4.0,0.0,0.0,0.0,0.0,1304.0342347048688,1304.0342347048688
benicia,MT,4178.813268283868,2815.927459140874,521.8022904797646,39.87897665632632,60.54583042361594,4.71711964307,0.0,0.0,0.0,86866.88592080127,86866.88592080127,3331.267186066676,1670.6843999940188,0.0,2619.733358566813,2379.0,6992.0,0.0,1134.0,,,,,,,,,248887.92887938686,248887.92887938686,2642.0,7337.0,114.0,100.0,311.0,1.0,0.0,0.0,0.0,23861.96450519022,23861.96450519022
berkeley,MT,9069.4484548687,341.7353952480765,23.716347011743398,17.638255771009696,214.35870660528641,0.0,110.3747771189379,0.0,0.8482563248076,283128.0156722363,283128.0156722363,6065.028713304612,64.79253235550198,0.0,3648.298947288426,1382.0,255.0,0.0,24650.0,,,,,,,,,800663.4756702307,800663.4756702307,23028.0,2182.0,16.0,17.0,1013.0,0.0,23.0,0.0,8.0,68792.52563009642,68792.52563009642
brentwood,MT,1442.3515574603641,5443.778635714409,214.83246851516512,23.065449596799997,700.0451518778617,0.153534223384,0.0,3.54582450989,0.0,265491.8560700982,88483.64770088144,1475.4205612334902,3531.844700179757,0.0,2820.5073604846457,2635.0,10543.0,0.0,5889.0,,,,,,,,,759891.825366486,256953.18042109683,2667.0,14442.0,63.0,1.0,1892.0,1.0,0.0,1.0,0.0,72787.99567081576,72787.99567081576
brisbane,MT,1599.2236325419585,40.55016584610701,97.21644034112029,0.0,0.617347610682,0.0,5.33700922925889,0.0,7.981951654186705,99308.9639659592,99308.9639659592,742.0456294726116,1.08309153716,0.0,1007.797826213542,1431.0,1.0,0.0,293.0,,,,,,,,,231227.1665993846,230192.93009499327,1685.0,19.0,7.0,0.0,1.0,0.0,10.0,0.0,3.0,2254.3104175532258,2254.3104175532258
burlingame,MT,1867.6881284791702,101.9761593087652,146.010006289775,48.800454864205,13.910963029454,0.0,1.58980561760382,0.0,33.55857965801726,38233.72945195757,38174.72467586042,1578.5120651543286,2.2937659233420002,0.0,632.728266169316,6976.0,2.0,0.0,816.0,,,,,,,,,109239.22700559303,109070.64193102972,7618.0,104.0,10.0,22.0,9.0,0.0,9.0,0.0,22.0,19110.917200888838,19110.917200888838
calistoga,MT,1260.0075348625041,19.609820100007695,138.480807550696,49.86977549448949,42.26851777242659,0.0,0.0,0.0,9.285864885491,29711.802396762745,29711.802396762745,897.5064787695716,0.9479306754589999,0.0,621.0679112205853,246.0,3.0,0.0,1402.0,,,,,,,,,84890.86399075072,84890.86399075072,1391.0,52.0,19.0,75.0,105.0,0.0,0.0,0.0,9.0,6568.2302888691975,6568.2302888691975
campbell,MT,1652.614273960117,863.0386465159547,20.759633473367355,164.56215530076935,224.8566653295136,1.71160096218,62.4198052105369,7.279478527855815,18.240812356563985,53072.353380902954,14783.877036232763,1410.7326181217343,777.453354251779,0.0,827.2970992633382,6833.0,2724.0,0.0,1230.0,,,,,,,,,150085.13904219263,40057.39714395221,6966.0,2738.0,12.0,214.0,483.0,1.0,268.0,87.0,18.0,23938.676474469306,23938.676474469306
clayton,MT,733.7355252951752,1339.802388449873,3.998710730392,0.0,10.230663976347703,0.0,24.876800947782,20.8687677333123,0.8264621386794001,34416.50909847889,301.0840550224295,739.6385475179275,1359.8984744731144,0.0,34.8022972805197,1665.0,2258.0,0.0,49.0,,,,,,,,,98332.88313851124,860.2401572069415,1628.0,2200.0,3.0,0.0,23.0,0.0,56.0,60.0,2.0,4945.422501224277,4945.422501224277
cloverdale,MT,550.1006612827689,577.4547269661475,18.422628144882502,105.40329051378447,47.85310226225327,0.0,1.1272375513,3.99889481867,7.870121536036001,27692.764044327152,15044.395514890284,496.9644880839403,538.7525685913276,0.0,276.5136064005739,1400.0,1353.0,0.0,361.0,,,,,,,,,78097.05366197215,40845.0269687243,1407.0,1379.0,13.0,192.0,109.0,0.0,5.0,2.0,7.0,5395.506744405191,5395.506744405191
colma,MT,32.48471130145156,11.680203004167101,888.9258589153058,3.7476194225001,162.49083314995207,0.0,0.23257813979085998,0.0,5.260090236822,10841.891383067828,10841.891383067828,923.0583928361158,11.680203004167101,0.0,170.08329832970617,369.0,11.0,0.0,130.0,,,,,,,,,30976.832523050944,30976.832523050944,235.0,11.0,134.0,10.0,113.0,0.0,3.0,0.0,4.0,8974.760911119833,8974.760911119833
concord,MT,15270.912283466043,451.9697346274662,565.3289500824345,161.8758421832706,255.05361237229525,0.0,35.067813559713514,3.6179997553770002,34.928755605920124,150958.8040219642,150831.361389379,14978.636708540724,99.6634474818232,0.0,1700.454835629967,30272.0,106.0,0.0,1507.0,,,,,,,,,429260.31315004546,431831.0117120766,30507.0,345.0,184.0,383.0,369.0,0.0,33.0,2.0,62.0,119514.0783673404,119514.0783673404
corte_madera,MT,825.1286014260546,701.3526512620429,19.45012906983899,56.9839788978296,96.50013522253735,0.0,0.3652671113,0.2681230633852,1.3496125752417703,32587.856466680492,29032.241344841434,354.17941803180906,696.996649054858,1.4992377041593998,648.7231938374044,515.0,620.0,9.0,2558.0,,,,,,,,,93440.91005691992,83429.89825409456,2908.0,619.0,17.0,66.0,77.0,0.0,2.0,3.0,10.0,6429.097840919142,6429.097840919142
cotati,MT,839.7879208397424,59.39232654818179,41.4999788007836,28.6741496958506,6.170391903686799,0.0,0.7457234839202002,0.0,1.430681264665759,20418.115483294143,20410.33595034194,285.4336025685849,1.1491421950690002,0.0,691.1184277731759,281.0,2.0,0.0,2058.0,,,,,,,,,55074.904175962416,55052.67693895613,2081.0,107.0,32.0,85.0,13.0,0.0,15.0,0.0,8.0,6863.100637156816,6863.100637156816
cupertino,MT,3063.0541082883856,2833.3341469689594,28.8632199854948,17.961793748589997,172.36823482175134,0.0,5.978991511895801,0.6036961156849999,0.0,75637.4770768919,24152.836454977736,2633.231949459863,2704.78382394293,0.0,784.14841803797,1501.0,13200.0,0.0,792.0,,,,,,,,,216032.77818535038,68933.80497988148,1760.0,13340.0,8.0,4.0,370.0,0.0,10.0,1.0,0.0,26643.799330406167,26643.799330406167
daly_city,MT,2830.3392863314484,45.028834358699875,741.4048979512768,19.668947164945696,12.0429882636637,0.0,27.458336344376264,1.9964488393912003,4.0441185674913,72895.84850590029,72765.79777221517,3078.594576924522,32.961245844602836,0.0,570.4280350521666,19443.0,329.0,0.0,1309.0,,,,,,,,,228674.47529951273,228257.5897501279,20165.0,361.0,118.0,69.0,19.0,0.0,270.0,30.0,49.0,36025.26720635846,36025.26720635846
danville,MT,9677.694361196616,52.68436542896001,353.40168981729136,206.14351120089634,14.5232115948098,0.0,5.522783613314301,0.0,7.793279233811701,6970.379184578141,7567.502075028746,9997.086750738794,45.11951302820199,39.165872389518896,236.3910659292085,14628.0,8.0,20.0,421.0,,,,,,,,,20953.362650280524,23224.32800112857,14575.0,16.0,53.0,346.0,24.0,0.0,35.0,0.0,28.0,20660.871438210605,20660.871438210605
dixon,MT,3424.834411672463,14.314550892694697,497.151681364448,9.125174545278101,0.558380126357,0.0,0.0,0.0,0.0,80522.85894264611,80522.85894264611,2553.1330649297047,13.3567134821347,0.0,1379.494420189399,5037.0,41.0,0.0,596.0,,,,,,,,,229177.99076695647,229177.99076695647,5554.0,42.0,23.0,51.0,4.0,0.0,0.0,0.0,0.0,12200.19533439518,12200.19533439518
dublin,MT,2274.4109508036113,5199.269985428789,1204.2744028145273,3.267021199099,26.4504239636204,0.0,2.642178998291,29.006339106157604,8.148109884751,150552.5648737917,150552.5648737917,2254.642574727868,1870.5184943339173,0.0,4622.308343137035,119.0,456.0,0.0,10049.0,,,,,,,,,430150.1853536893,430150.1667090684,4523.0,5988.0,10.0,4.0,80.0,0.0,5.0,12.0,2.0,24521.338013004337,24521.338013004337
east_palo_alto,MT,843.4144126458654,23.134271743618,239.10309207845913,92.91293823176122,110.18410194641497,0.0,0.8503192835693001,3.3942800376286995,0.033381568434,15745.134812883429,15731.574642622627,1066.2191350738156,22.3368004964417,0.0,224.47086196549236,4103.0,75.0,0.0,451.0,,,,,,,,,45325.787858747055,46330.43129209394,4095.0,66.0,13.0,192.0,234.0,0.0,8.0,20.0,1.0,21793.20597038934,21793.20597038934
el_cerrito,MT,1829.4189831569604,0.0288723829516,27.4750195002419,0.5681767217666,1.5986478771714001,0.0,0.0,0.0,0.0,88007.84274988959,88007.84274988959,491.6858085213873,0.0288723829516,0.0,1367.3750187347537,413.0,1.0,0.0,8164.0,,,,,,,,,251450.9792853993,251450.9792853993,8534.0,1.0,35.0,3.0,5.0,0.0,0.0,0.0,0.0,17992.90561228477,17992.90561228477
emeryville,MT,330.3808401653508,0.0,9.466005097801702,195.40190561495905,61.62517782425775,0.0,0.0,0.0,0.0,55713.29319463887,55713.29319463887,129.79087038024133,0.0,0.0,467.08305832212784,187.0,0.0,0.0,896.0,,,,,,,,,157139.5199572767,157139.5199572767,765.0,0.0,29.0,243.0,46.0,0.0,0.0,0.0,0.0,26593.70905878639,26593.70905878639
fairfax,MT,1098.5233723360848,35.98822998807097,41.9961626987717,9.1137018454867,1.2327979347657998,0.0,0.0,0.0,0.0,48889.765343291554,48889.765343291554,175.50108681062335,0.31202797234400004,0.0,1011.0411500202139,159.0,2.0,0.0,3169.0,,,,,,,,,139626.00524329266,139613.21317955133,3047.0,182.0,28.0,62.0,11.0,0.0,0.0,0.0,0.0,4760.3406334633655,4760.3406334633655
fairfield,MT,11888.35660633974,0.0,10189.062460905247,0.0,1479.8295876662576,143.667824082715,0.0,0.0,16.866594683186996,99648.18954357211,99648.18954357211,19557.139976682916,0.0,0.0,4160.64309699397,28164.0,0.0,0.0,3068.0,,,,,,,,,258222.39604948607,258222.39604948607,25966.0,0.0,3407.0,0.0,1801.0,6.0,0.0,0.0,52.0,43684.9288902161,43684.9288902161
foster_city,MT,2213.0654708664206,0.0,74.598151522752,0.0,0.0,0.0,0.1646025987455,0.0,0.0,20836.6471480527,20836.6471480527,1817.8678116994688,0.0,0.0,469.9604132884515,6746.0,0.0,0.0,505.0,,,,,,,,,90228.62052062203,90228.62052062203,7241.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,18482.01946554713,18482.01946554713
fremont,MT,42084.663054804594,774.2033117159839,4336.941129837936,19.671372285642803,107.32577746784496,0.0,0.201763623361,0.0,0.0,773441.8662049059,773441.8662049059,31606.963729684725,335.9562268640184,0.0,15380.086453186805,2385.0,121.0,0.0,51234.0,,,,,,,,,2209833.9034425733,2209832.3683105586,52075.0,553.0,880.0,17.0,214.0,0.0,1.0,0.0,0.0,86801.25811059188,86801.25811059188
gilroy,MT,6764.674686162012,1333.66833097001,10.183248106346499,191.41558188329716,849.8640205355483,0.0,0.0,0.0,0.0,268513.2221822003,268513.2221822003,5385.564560578158,180.97910557935796,0.0,3583.2622014996928,10060.0,404.0,0.0,2141.0,,,,,,,,,762771.598207984,686224.9530772871,10319.0,1416.0,11.0,44.0,815.0,0.0,0.0,0.0,0.0,40139.10730473745,40139.10730473745
half_moon_bay,MT,1829.8363077346744,1210.0267825316093,350.80739458295926,94.57969924192962,8.526728891853402,0.0,1.9591575804278498,0.0,0.0835633850366,7545.540693470495,6171.961862662049,2006.4734929107829,336.37919576860025,0.0,1152.9669452691073,3106.0,302.0,0.0,2230.0,,,,,,,,,19721.989811198146,15797.478866031151,3141.0,2113.0,134.0,222.0,11.0,0.0,16.0,0.0,1.0,15568.378780762441,15568.378780762441
hayward,MT,12523.939203090747,5192.96878082142,4988.0541950323395,283.94015543546,168.4928138789514,5.19709303889,3353.6451277845804,2.3933433657350176,34.1494688245609,327620.02577805397,179942.567072491,16704.22712278562,4482.351209079562,0.0,5366.201849407518,4439.0,18102.0,0.0,9177.0,,,,,,,,,933025.0087127268,509298.95878266485,8822.0,21296.0,465.0,225.0,770.0,1.0,55.0,39.0,45.0,65646.44361521721,65646.44361521721
healdsburg,MT,1218.7469286865396,996.4436871337908,3.451779022879,142.32116431285567,69.88886413892826,0.0,5.446042824715001,2.2145168026715,0.86782846468162,46901.411981466634,15788.740275799846,1155.618730580265,661.9918343247265,0.0,621.7702464820715,1994.0,1771.0,0.0,612.0,,,,,,,,,133309.65027169854,39183.77928613941,2028.0,1897.0,3.0,356.0,63.0,0.0,19.0,7.0,4.0,8378.984293206759,8378.984293206759
hercules,MT,2249.256186005312,3.1848214230146,1074.7756971572073,4.441168246911501,10.222933533787998,0.0,0.258680940102,0.0,1.510854863409,14132.158083084933,13868.730946723403,2818.25322024042,3.1291336615470002,0.0,522.2679882677751,5283.0,16.0,0.0,1603.0,,,,,,,,,39418.49930179644,38665.850340763485,6736.0,17.0,91.0,51.0,4.0,0.0,1.0,0.0,2.0,13040.23371320543,13040.23371320543
hillsborough,MT,3308.0846696350277,8.832819362035,172.87029392454997,0.0,0.0,0.0,2.9621618468632,0.0,0.0,35086.36270598483,35086.36270598483,470.0281920978651,0.0,0.0,3022.721752670613,152.0,0.0,0.0,4014.0,,,,,,,,,100265.92483363514,100265.92483363514,4134.0,8.0,17.0,0.0,0.0,0.0,7.0,0.0,0.0,6152.328340800978,6152.328340800978
lafayette,MT,8623.344555617421,158.99935655283963,6.107810613328,50.31123045835441,6.0354482343199995,0.0,20.226419264886,0.0,1.904367774178,4182.4184258601845,4182.4184258601845,8515.531628733468,152.69081083282066,0.0,198.7067489490442,8346.0,103.0,0.0,404.0,,,,,,,,,11949.766931029102,11949.766931029102,8596.0,118.0,3.0,122.0,4.0,0.0,8.0,0.0,2.0,25534.925482066647,25534.925482066647
larkspur,MT,853.791773396184,632.80564308888,49.02626768520868,76.62764357343116,4.5393253399442,0.0,3.387804348696,0.0,1.5972405404234,18374.589482271618,18235.42064133143,99.55148049152213,502.22214737106486,0.0,1020.0020701101797,119.0,119.0,0.0,4121.0,,,,,,,,,53006.14935159213,52608.52409176305,3188.0,1017.0,18.0,107.0,23.0,0.0,4.0,0.0,2.0,7445.385251302756,7445.385251302756
livermore,MT,9522.386047192651,426.85636214767896,4997.976754367471,1.84083426785,199.19602406853136,0.0,0.0,0.0,0.0,298562.98446510185,298562.98446510185,11923.816705763724,420.87949731256094,0.0,2803.55981896796,25053.0,78.0,0.0,1465.0,,,,,,,,,854836.4818345455,854836.4818345455,25181.0,83.0,831.0,2.0,499.0,0.0,0.0,0.0,0.0,63315.04090932777,63315.04090932777
los_altos,MT,642.4982754221083,2478.645787835168,19.792797890821,105.70763284785309,31.57290726559554,0.0,27.37539924199603,25.137909568653004,0.005621760765052001,16576.402023710594,15999.337783492156,479.4924070770754,2461.8263932560467,0.0,389.41753149983805,1166.0,8667.0,0.0,610.0,,,,,,,,,47361.14863917303,45712.39366712037,1241.0,8640.0,3.0,324.0,112.0,0.0,55.0,66.0,2.0,22935.954794383913,22935.954794383913
los_altos_hills,MT,4931.673610530865,1.6779803018,1.44990059561,0.0,0.0,0.0,117.58378784111366,0.0,4.344987714325,134.77479629106716,134.77479629106716,5051.6145049175275,1.6779803018,0.0,3.4377817643879998,3163.0,6.0,0.0,3.0,,,,,,,,,385.07084654590614,385.07084654590614,3056.0,6.0,1.0,0.0,0.0,0.0,104.0,0.0,5.0,129.98191266794447,129.98191266794447
los_gatos,MT,5246.993071595083,0.0,1096.7404655576042,0.0,0.0997097908497,0.0,1.754997645398,0.0,3.0754258691696705,107.32024023192469,107.32024023192469,6345.1368499372165,0.0,0.0,3.5268205208607,9946.0,0.0,0.0,18.0,,,,,,,,,306.62925780549915,306.62925780549915,9885.0,0.0,66.0,0.0,1.0,0.0,5.0,0.0,7.0,111.81896513520029,111.81896513520029
martinez,MT,5752.322854216203,113.07440914384226,1284.2530728486472,74.19449592433986,36.7905213095,0.0,0.0,0.0,3.27902222229,13484.673923049799,13468.849291500967,6674.837882972755,8.574592341419601,0.0,580.5019003506422,11318.0,9.0,0.0,658.0,,,,,,,,,39379.52032946685,39334.30709647019,11511.0,265.0,118.0,74.0,14.0,0.0,0.0,0.0,3.0,26614.22170190225,26614.22170190225
menlo_park,MT,3410.0619413578615,45.37136485085541,2060.3152921965634,38.53014909661929,55.231580549030404,0.0,38.92420206494,0.0,4.1224018293364,20425.246491982114,20176.69140141457,4536.202387652743,19.185998291989,0.0,1097.1685460004676,8450.0,18.0,0.0,642.0,,,,,,,,,55220.69934495149,54122.79295823044,8773.0,53.0,30.0,154.0,90.0,0.0,3.0,0.0,7.0,16046.81190691315,16046.81190691315
mill_valley,MT,2312.423530471314,90.04292677255266,127.82137310258877,13.319397576306685,68.99745391580801,0.0452119932426,0.0,0.0,0.0,63067.640400834935,63063.15870717855,1141.9905908852961,49.46950802525373,0.0,1421.189794921254,340.0,28.0,0.0,5326.0,,,,,,,,,180199.3769661654,180199.73244664536,4727.0,135.0,81.0,281.0,469.0,1.0,0.0,0.0,0.0,6862.615574028207,6862.615574028207
millbrae,MT,1318.5202857571333,72.81653536095206,127.7471416309529,30.79883168417671,78.7468716654978,0.0,2.2938498003247005,0.0782870105234,1.2896196179800001,68451.8517817132,68451.8517817132,325.0514029103309,2.8535024768993997,0.0,1304.3865171403115,111.0,7.0,0.0,6007.0,,,,,,,,,195576.7193763236,195576.7193763236,5379.0,477.0,32.0,92.0,135.0,0.0,7.0,1.0,2.0,15643.502383775049,15643.502383775049
milpitas,MT,5539.37245790419,908.4364746456722,38.57457733429899,368.30661634673845,151.95932808569933,0.0,0.0309549856739,0.0,0.0,48027.13041729136,48027.13041729136,3888.6922304004643,896.8955115625827,0.0,2221.092667339213,14890.0,118.0,0.0,971.0,,,,,,,,,128602.61014575518,128602.61014575518,15538.0,123.0,15.0,238.0,64.0,0.0,1.0,0.0,0.0,42673.6666617289,42673.6666617289
monte_sereno,MT,908.0887518555021,0.0,8.51118998709,0.0,0.0,0.0,1.24038684781,0.0,0.0,0.0,0.0,917.840328690402,0.0,0.0,0.0,1251.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,1248.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1423.5670224059074,1423.5670224059074
moraga,MT,5637.419956172469,0.0,79.867248479624,0.0,0.0,0.0,0.423041270366,0.0,0.609596228787,5065.630196304132,5065.630196304132,5573.839627229185,0.0,0.0,144.4802149220654,4875.0,0.0,0.0,117.0,,,,,,,,,18192.44308371534,18192.44308371534,4982.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,5315.829636843476,5315.829636843476
morgan_hill,MT,6729.839556411758,21.399955049474,12.718304298093999,0.0,0.0,0.0,135.77406725628506,0.0,4.90977879782567,93300.83644064933,93300.83644064933,5386.139997645034,6.105493213583999,0.0,1512.3961709548066,10001.0,3.0,0.0,925.0,,,,,,,,,276870.2119904322,276870.2119904322,10711.0,6.0,6.0,0.0,0.0,0.0,194.0,0.0,12.0,20385.607620511615,20385.607620511615
